"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station"
"5822","5822","Revere Beach Pkwy @ Wood Ave",,"42.402668","-70.999977",,,,
"5823","5823","Revere Beach Pkwy @ Hillside Ave",,"42.404186","-71.002136",,,,
"5824","5824","Winthrop Ave @ Revere Beach Pkwy",,"42.405422","-71.005432",,,,
"5825","5825","Winthrop Ave @ Elm St",,"42.406124","-71.007614",,,,
"5826","5826","Winthrop Ave @ Beach St",,"42.407204","-71.010246",,,,
"5827","5827","Winthrop Ave @ Broadway",,"42.409424","-71.012573",,,,
"5828","5828","Proctor Ave @ B St",,"42.413662","-71.014771",,,,
"5829","5829","Proctor Ave @ Cooledge Ave",,"42.414021","-71.01609",,,,
"583","583","River St opp Gladeside Ave",,"42.270248","-71.08741",,,,
"5830","5830","Adams St @ Constitution Ave",,"42.415764","-71.017159",,,,
"5831","5831","Adams St @ Adams Ct",,"42.416904","-71.016502",,,,
"5832","5832","Cooledge St @ Adams St",,"42.416672","-71.016945",,,,
"5833","5833","Constitution Ave @ Cooledge St",,"42.416405","-71.019127",,,,
"5835","5835","Constitution Ave @ Adams St",,"42.415783","-71.016991",,,,
"5836","5836","Cooledge St @ Broadway",,"42.413925","-71.01001",,,,
"5837","5837","Proctor Ave @ Broadway",,"42.412594","-71.010941",,,,
"5839","5839","Bennington St @ Trident St",,"42.385555","-71.0103",,,,
"584","584","308 River St opp Newcroft Circle",,"42.271172","-71.083862",,,,
"5841","5841","Bennington St @ Westbrook St",,"42.384811","-71.012512",,,,
"5842","5842","Bennington St @ Byron St",,"42.383511","-71.01619",,,,
"5843","5843","Bennington St @ Moore St",,"42.382721","-71.018372",,,,
"5844","5844","Bennington St @ Curtis St",,"42.381981","-71.020363",,,,
"5846","5846","467 Chelsea St - Eagle Square",,"42.380264","-71.026428",,,,
"5847","5847","Bennington St opp Wood Island Station",,"42.380711","-71.023796",,,,
"5848","5848","Bennington St @ Neptune Rd",,"42.380108","-71.025375",,,,
"5849","5849","Bennington St @ Chelsea St",,"42.379154","-71.027672",,,,
"585","585","River St @ Leahaven Rd",,"42.271259","-71.082336",,,,
"5850","5850","Bennington St @ Prescott St",,"42.37817","-71.030205",,,,
"5851","5851","Bennington St @ Putnam St",,"42.377567","-71.031807",,,,
"5852","5852","Bennington St @ Brooks St",,"42.3769","-71.033607",,,,
"5853","5853","Bennington St @ Marion St",,"42.376007","-71.03598",,,,
"5854","5854","Bennington St @ Porter St",,"42.375015","-71.038651",,,,
"5857","5857","Sumner St @ Cottage St",,"42.367123","-71.035866",,,,
"5858","5858","Sumner St @ Lamson St",,"42.36591","-71.033119",,,,
"5859","5859","Sumner St @ Webster St",,"42.364937","-71.030815",,,,
"586","586","River St @ Meadowbank Ave",,"42.271267","-71.081543",,,,
"5860","5860","Jeffries St @ Webster St",,"42.364651","-71.029663",,,,
"5861","5861","Jeffries St @ Maverick St",,"42.365635","-71.02887",,,,
"58618","58618","Washington St @ Day St",,"42.192493","-71.201767",,,,
"5862","5862","Opp 345 Maverick St",,"42.366524","-71.030533",,,,
"5863","5863","Maverick St @ Lawson St",,"42.367229","-71.032181",,,,
"5864","5864","Maverick St @ Cottage St",,"42.36829","-71.034615",,,,
"5865","5865","Maverick St @ Frankfort St",,"42.368919","-71.036057",,,,
"5867","5867","Bennington St @ Porter St",,"42.374985","-71.038437",,,,
"5868","5868","Bennington St @ Marion St",,"42.37603","-71.035675",,,,
"5869","5869","Bennington St @ Brooks St",,"42.376842","-71.03347",,,,
"587","587","168 River St opp Standard St",,"42.271645","-71.078308",,,,
"5870","5870","Bennington St @ Putnam St",,"42.377644","-71.031334",,,,
"5871","5871","Bennington St @ Prescott St",,"42.3783","-71.029572",,,,
"5872","5872","Bennington St @ Swift St",,"42.381187","-71.021942",,,,
"5873","5873","Bennington St @ Harmony St",,"42.38168","-71.020599",,,,
"5874","5874","Bennington St @ Moore St",,"42.382488","-71.018471",,,,
"5875","5875","Bennington St @ Byron St",,"42.383289","-71.016327",,,,
"5877","5877","Bennington St @ Westbrook St",,"42.384609","-71.012657",,,,
"5878","5878","Bennington St @ Trident St",,"42.385326","-71.010429",,,,
"5879","5879","Orient Heights Station @ Blue Line",,"42.386867","-71.004736",,,,"place-orhte"
"588","588","River St opp Cedar St",,"42.271294","-71.074814",,,,
"5880","5880","Orient Hts Station @ Blue Line",,"42.386867","-71.004736",,,,"place-orhte"
"5881","5881","Bennington St @ Antrim St",,"42.387062","-71.005753",,,,
"5882","5882","Boardman St @ Saratoga St",,"42.387325","-71.008263",,,,
"5883","5883","Boardman St @ Ashley St",,"42.38916","-71.010567",,,,
"5884","5884","Boardman St @ Leyden St",,"42.390846","-71.012512",,,,
"5886","5886","Waldemar Ave @ McClellan Hwy",,"42.39341","-71.011238",,,,
"5887","5887","220 Waldemar Ave",,"42.393253","-71.008141",,,,
"5888","5888","160 Waldemar Ave",,"42.393013","-71.00708",,,,
"5889","5889","Crestway Rd @ Faywood Ave",,"42.392097","-71.004822",,,,
"589","589","River St opp Temple St",,"42.271809","-71.071922",,,,
"5890","5890","171 Faywood Ave",,"42.392174","-71.005852",,,,
"5891","5891","219 Faywood Ave",,"42.392181","-71.007683",,,,
"5892","5892","202 Orient Ave",,"42.390854","-71.00824",,,,
"5893","5893","Orient Ave @ Drumlin Rd",,"42.390526","-71.006554",,,,
"5894","5894","Orient Ave opp Beachview Rd",,"42.39003","-71.001968",,,,
"5895","5895","Orient Ave @ Faywood Ave",,"42.389957","-71.000099",,,,
"5896","5896","Walley St @ Gladstone St",,"42.389133","-70.99939",,,,
"5897","5897","Chelsea St @ Curtis St",,"42.384014","-71.02253",,,,
"5898","5898","Lexington St @ Prescott St",,"42.380348","-71.030571",,,,
"5899","5899","Lexington St @ Putnam St",,"42.379559","-71.032707",,,,
"59","59","Massachusetts Ave @ Washington St",,"42.336296","-71.076942",,,,
"590","590","River St @ Washington St",,"42.272404","-71.069435",,,,
"5900","5900","Lexington St @ Brooks St",,"42.378746","-71.034851",,,,
"5901","5901","Lexington St @ Marion St",,"42.377949","-71.03701",,,,
"5902","5902","Lexington St @ Meridian St",,"42.377178","-71.039093",,,,
"5903","5903","Lexington St @ Marion St",,"42.377785","-71.037178",,,,
"5904","5904","Lexington St @ Brooks St",,"42.378582","-71.035011",,,,
"5905","5905","Lexington St @ Putnam St",,"42.379395","-71.03286",,,,
"5906","5906","Lexington St @ Prescott St",,"42.380184","-71.030731",,,,
"5907","5907","Lexington St @ Shelby St",,"42.381134","-71.028221",,,,
"591","591","Dorchester Ave opp Adirondack Pl",,"42.273266","-71.067719",,,,
"5910","5910","Grove St @ Linwood Ave",,"42.453262","-71.063087",,,,
"5911","5911","Grove St @ Lebanon St",,"42.453506","-71.059471",,,,
"5912","5912","Grove St @ Faxon St",,"42.453812","-71.05677",,,,
"5913","5913","Grove St @ Argyle St",,"42.454082","-71.054947",,,,
"5914","5914","Grove St @ Florence Ave",,"42.454353","-71.053185",,,,
"5915","5915","Grove St @ Swains Pond Ave",,"42.454529","-71.052017",,,,
"5916","5916","Laurel St @ Sixth Ave",,"42.45546","-71.051826",,,,
"5917","5917","167 Laurel St",,"42.455723","-71.050117",,,,
"5918","5918","183 Laurel St",,"42.455948","-71.048668",,,,
"5919","5919","229 Laurel St",,"42.456135","-71.047432",,,,
"5920","5920","Laurel St @ Sycamore Rd",,"42.456299","-71.046356",,,,
"5921","5921","Waverly Ave @ Simonds Rd",,"42.457932","-71.046638",,,,
"5923","5923","Upham St @ East St",,"42.458977","-71.048851",,,,
"5924","5924","Upham St @ Hillcrest Ave",,"42.458729","-71.050514",,,,
"5925","5925","Upham St @ Lincoln St",,"42.45837","-71.052895",,,,
"5926","5926","Upham St @ Stratford Rd",,"42.457981","-71.055138",,,,
"5927","5927","Upham St @ Bellevue Ave",,"42.45742","-71.058594",,,,
"5929","5929","Upham St @ Main St",,"42.456211","-71.064484",,,,
"593","593","Dorchester Ave opp St Gregory St",,"42.275402","-71.067154",,,,
"5930","5930","Franklin St @ Pratt St",,"42.467705","-71.064156",,,,
"5931","5931","Franklin St @ Greenwood St",,"42.468777","-71.069717",,,,
"5932","5932","Franklin St @ Apthorp Rd",,"42.468861","-71.071846",,,,
"5933","5933","Franklin St @ Woodland Ave",,"42.469685","-71.073868",,,,
"5934","5934","Franklin St @ Botolph St",,"42.470215","-71.075882",,,,
"5935","5935","Walton Pk @ South Ave",,"42.469135","-71.076111",,,,
"5936","5936","Walton Pk @ Orris St",,"42.467987","-71.076111",,,,
"5938","5938","Linwood Ave @ Lynde St",,"42.452164","-71.061836",,,,
"594","594","Opp 2165 Dorchester Ave",,"42.276325","-71.066887",,,,
"5940","5940","Summer St @ Mystic Ave",,"42.45208","-71.063248",,,,
"5941","5941","Linwood Ave @ Glen Ave",,"42.451023","-71.060928",,,,
"5942","5942","Linwood Ave @ Gibbons St",,"42.4501","-71.060074",,,,
"5943","5943","Park St @ Lebanon St",,"42.449177","-71.058998",,,,
"5944","5944","Lebanon St @ Sylvan St",,"42.447807","-71.058151",,,,
"5945","5945","Lebanon St opp Naples Rd",,"42.44577","-71.057198",,,,
"5946","5946","Lebanon St opp Hopkins St",,"42.444138","-71.056046",,,,
"5947","5947","Lebanon St @ Forest St",,"42.443264","-71.054672",,,,
"5948","5948","Lebanon St @ South Mountain Ave",,"42.442993","-71.053505",,,,
"595","595","Dorchester Ave opp Valley Rd",,"42.277935","-71.066406",,,,
"5950","5950","Lebanon St opp Bratley St",,"42.442787","-71.051834",,,,
"5951","5951","Lebanon St @ Swains Pond Ave",,"42.441597","-71.04924",,,,
"5952","5952","Sylvan St @ Lebanon St",,"42.43948","-71.048386",,,,
"5954","5954","Sylvan St @ Gibson St",,"42.439762","-71.052475",,,,
"5955","5955","Sylvan St opp Kimble St",,"42.440014","-71.054604",,,,
"596","596","3867 Washington St opp Tollgate Way",,"42.296501","-71.117516",,,,
"59618","59618","Washington St @ Cottage St",,"42.193916","-71.20089",,,,
"5962","5962","Washington St @ Clifton St",,"42.432194","-71.072243",,,,
"5963","5963","Washington St opp Francis St",,"42.433926","-71.071884",,,,
"5967","5967","349 Washington St",,"42.439465","-71.071434",,,,
"5968","5968","377 Washington St",,"42.439991","-71.071533",,,,
"597","597","Washington St @ Lochdale Rd",,"42.294376","-71.119759",,,,
"5975","5975","Wyoming Ave opp Cleveland St",,"42.45359","-71.074821",,,,
"5976","5976","Wyoming Ave @ Florence St",,"42.453316","-71.073898",,,,
"5978","5978","Wyoming Ave @ Cottage St",,"42.452744","-71.071968",,,,
"598","598","Washington St @ Archdale Rd",,"42.292858","-71.121368",,,,
"5980","5980","Wyoming Ave @ Pleasant St",,"42.452206","-71.07016",,,,
"59817","59817","Lexington St @ Willow St",,"42.47303","-71.172684",,,,
"5982","5982","Pleasant St @ Everett St",,"42.45055","-71.070518",,,,
"5983","5983","Pleasant St @ Frances St",,"42.449478","-71.070641",,,,
"59837","59837","Pine St opp Floyd St",,"42.484261","-71.124428",,,,
"5985","5985","Pleasant St @ Gould St",,"42.448174","-71.071564",,,,
"5986","5986","Pleasant St @ Converse Ln",,"42.446491","-71.071854",,,,
"5987","5987","Pleasant St @ Washington St",,"42.443722","-71.072174",,,,
"5988","5988","Washington St @ Brazil St",,"42.441864","-71.072037",,,,
"599","599","Washington St @ Mosgrove Ave",,"42.291622","-71.122673",,,,
"5990","5990","Washington St @ Glen Rock Rd",,"42.438766","-71.071434",,,,
"59901","59901","Washington St @ Mill St",,"42.486057","-71.1203",,,,
"59908","59908","Pine St @ Montvale Rd",,"42.488029","-71.130135",,,,
"5991","5991","Washington St opp Oak Grove Sta",,"42.436928","-71.071289",,,,
"5992","5992","Washington St @ Grove St",,"42.435452","-71.071999",,,,
"5993","5993","Washington St @ Francis St",,"42.433861","-71.072006",,,,
"6","6","Melnea Cass Blvd @ Harrison Ave",,"42.332016","-71.079575",,,,
"60","60","Washington St @ Lenox St",,"42.334961","-71.078949",,,,
"600","600","Washington St opp Granfield  Ave",,"42.290287","-71.124115",,,,
"601","601","Washington St @ South St",,"42.288708","-71.125793",,,,
"602","602","South St @ Taft Hill Terr",,"42.286949","-71.12851",,,,
"6022","6022","Poplar St @ Washington St",,"42.285767","-71.128944",,,,
"603","603","Washington St @ Albano St",,"42.283508","-71.131363",,,,
"604","604","Washington St @ Metropolitan Ave",,"42.281494","-71.133514",,,,
"605","605","Washington St @ Cornell St",,"42.279636","-71.135513",,,,
"606","606","Washington St @ Beech St",,"42.278442","-71.136948",,,,
"60618","60618","Washington St @ Railroad Ave",,"42.196255","-71.199471",,,,
"60620","60620","Washington St @ Curtis St",,"42.22514","-71.18679",,,,
"607","607","Washington St @ Brahms St",,"42.276985","-71.138618",,,,
"608","608","Washington St @ W Roxbury Pkwy",,"42.275417","-71.140572",,,,
"609","609","Washington St @ Lagrange St",,"42.272873","-71.143929",,,,
"61","61","Washington St @ Melnea Cass Blvd",,"42.332779","-71.081245",,,,
"610","610","Washington St @ Cowing St",,"42.271801","-71.145302",,,,
"6100","6100","Leavitt St @ Congress St",,"42.514961","-70.889313",,,,
"6102","6102","Congress St @ Shetland Park Industrial Park",,"42.517799","-70.889297",,,,
"6103","6103","New Derby St opp Klop Alley",,"42.519432","-70.894112",,,,
"6104","6104","Lafayette St @ Harbor St",,"42.517494","-70.893097",,,,
"6106","6106","Lafayette St @ Cedar St",,"42.515263","-70.8927",,,,
"6107","6107","Lafayette St @ Gardner St",,"42.513569","-70.892372",,,,
"6108","6108","Lafayette St @ Hancock St",,"42.512653","-70.892204",,,,
"6109","6109","Lafayette St @ Holly St",,"42.511219","-70.891937",,,,
"611","611","Washington St @ Maplewood St",,"42.270145","-71.147354",,,,
"6110","6110","Lafayette St @ Laurel St",,"42.509739","-70.891647",,,,
"6111","6111","Lafayette St @ Ocean Ave",,"42.508133","-70.89135",,,,
"6112","6112","Lafayette St @ Forest Ave",,"42.506809","-70.891113",,,,
"6113","6113","Lafayette St @ Loring Ave",,"42.505653","-70.8909",,,,
"6114","6114","Loring Ave @ Linden St",,"42.504917","-70.891174",,,,
"6115","6115","Loring Ave opp Rainbow Terr",,"42.502823","-70.893448",,,,
"6116","6116","Loring Ave opp Raymond Rd",,"42.501793","-70.895042",,,,
"6117","6117","Loring Ave @ Jefferson Ave",,"42.500072","-70.895988",,,,
"6118","6118","Loring Ave @ Sumner Rd",,"42.498344","-70.895134",,,,
"61187","61187","Washington St @ Williams St",,"42.306576","-71.107452",,,,
"6119","6119","Loring Ave @ Pickman Rd",,"42.495628","-70.895126",,,,
"612","612","Washington St @ Heron St",,"42.268768","-71.149002",,,,
"6120","6120","Loring Ave opp Lincoln Rd",,"42.493938","-70.893196",,,,
"6121","6121","Loring Ave opp Leggs Hill Rd",,"42.492142","-70.893379",,,,
"6122","6122","Loring Ave @ Riverview St",,"42.491211","-70.895111",,,,
"6123","6123","446 Loring Ave",,"42.490032","-70.896584",,,,
"6124","6124","Loring Ave @ Intervale Rd",,"42.488758","-70.89814",,,,
"6125","6125","Loring Ave @ Cedar Ave",,"42.487034","-70.900223",,,,
"6126","6126","Loring Ave @ Vinnin St",,"42.485374","-70.902458",,,,
"6127","6127","Essex St @ Shopping Center",,"42.483894","-70.907715",,,,
"6128","6128","Essex St opp Ryan Pl",,"42.48304","-70.911407",,,,
"6129","6129","Opp 399 Essex St",,"42.482227","-70.914124",,,,
"613","613","Washington St @ Weymouth Ave",,"42.2663","-71.151817",,,,
"6130","6130","Essex St @ Stetson Ave",,"42.480675","-70.915245",,,,
"6131","6131","262 Essex St",,"42.479565","-70.916473",,,,
"6132","6132","Essex St @ Burpee Rd",,"42.476948","-70.919922",,,,
"6133","6133","Essex St @ Cherry St",,"42.475697","-70.925476",,,,
"6134","6134","13 Essex St",,"42.475719","-70.926552",,,,
"6135","6135","Essex St @ Eastern Ave",,"42.47472","-70.928528",,,,
"6136","6136","Essex St @ Empire St",,"42.473511","-70.930542",,,,
"61365","61365","S Huntington Ave @ Perkins St",,"42.321674","-71.11216",,,,
"6137","6137","141 Essex St",,"42.472775","-70.932304",,,,
"6138","6138","Essex St @ Porter St",,"42.472469","-70.933212",,,,
"6139","6139","Essex St @ Chatham St",,"42.471806","-70.934525",,,,
"614","614","Washington St @ Rockingham Ave",,"42.26379","-71.15464",,,,
"6140","6140","Essex St @ Fayette St",,"42.470634","-70.936874",,,,
"6141","6141","Chestnut St @ Union St",,"42.469086","-70.937042",,,,
"6142","6142","Essex St @ Fayette St",,"42.470482","-70.937057",,,,
"6143","6143","Essex St @ Chatham St",,"42.471626","-70.934654",,,,
"6144","6144","Essex St opp Porter St",,"42.472424","-70.933083",,,,
"6145","6145","Essex St @ Empire St",,"42.473469","-70.930405",,,,
"6146","6146","Essex St @ Eastern Ave",,"42.474533","-70.928635",,,,
"6147","6147","Essex St opp Cherry St",,"42.475601","-70.9254",,,,
"6148","6148","Essex St @ Essex Ave",,"42.475552","-70.923645",,,,
"6149","6149","Essex St @ Burrill St",,"42.475746","-70.921844",,,,
"615","615","Washington St opp Desoto Rd",,"42.263046","-71.155464",,,,
"6150","6150","Essex St @ Elm Pl",,"42.476307","-70.920586",,,,
"6151","6151","253 Essex St",,"42.479481","-70.916397",,,,
"6152","6152","Essex St @ Stetson Ave",,"42.480595","-70.915176",,,,
"6153","6153","Essex St @ Eastman Ave",,"42.482025","-70.914154",,,,
"6154","6154","Essex St @ Alvin Rd",,"42.482758","-70.912239",,,,
"6155","6155","Essex St @ Ryan Pl",,"42.482967","-70.911293",,,,
"6156","6156","Essex St @ Shopping Center",,"42.483822","-70.9076",,,,
"6157","6157","Loring Ave @ Vinnin St",,"42.485718","-70.901665",,,,
"6158","6158","Loring Ave @ Maple Ave",,"42.487156","-70.899902",,,,
"6159","6159","Loring Ave @ Chandler Rd",,"42.488338","-70.898483",,,,
"616","616","Washington St @ Grove St",,"42.261234","-71.157249",,,,
"6160","6160","Opp 494 Loring Ave",,"42.488998","-70.897697",,,,
"6161","6161","Opp 446 Loring Ave",,"42.490025","-70.896423",,,,
"61618","61618","460 Washington St opp George St",,"42.198505","-71.19828",,,,
"6162","6162","Loring Ave opp Riverview St",,"42.491184","-70.894966",,,,
"6163","6163","Loring Ave @ Leggs Hill Rd",,"42.492092","-70.89325",,,,
"6164","6164","Loring Ave @ Lincoln Rd",,"42.493885","-70.892929",,,,
"6165","6165","Loring Ave @ Grant Rd",,"42.495949","-70.89505",,,,
"6166","6166","Loring Ave @ Monroe Rd",,"42.497372","-70.894897",,,,
"6167","6167","Loring Ave @ Sumner Rd",,"42.498203","-70.894928",,,,
"6168","6168","Loring Ave opp Jefferson Ave",,"42.49992","-70.895805",,,,
"6169","6169","Loring Ave @ Raymond Rd",,"42.501598","-70.89492",,,,
"6170","6170","Loring Ave @ Rainbow Terr",,"42.502632","-70.893547",,,,
"6171","6171","Opp 352 Lafayette St",,"42.505501","-70.890694",,,,
"6173","6173","Lafayette St @ Clifton Ave",,"42.506882","-70.890999",,,,
"6174","6174","Lafayette St @ Ocean Ave",,"42.508202","-70.891235",,,,
"6175","6175","Lafayette St @ Willow Ave",,"42.509571","-70.891487",,,,
"6176","6176","Lafayette St @ Leach St",,"42.511051","-70.891769",,,,
"6177","6177","Lafayette St @ Saltonstall Pkwy",,"42.512726","-70.89209",,,,
"6178","6178","Lafayette St @ Palmer St",,"42.515362","-70.892586",,,,
"6179","6179","Lafayette St @ Dow St",,"42.51659","-70.892807",,,,
